customer_id,first_name,last_name,customer_city,customer_country,birthdate,marital_status,yearly_income,gender,total_children,education,acct_open_date,member_card,occupation,homeowner
2786,Lola,Myers,Port Hammond,Canada,9/11/1973,M,$30K - $50K,M,2,Bachelors Degree,9/3/1993,Bronze,Management,Y
2787,Betty,Thompson,Tacoma,USA,4/19/1951,M,$30K - $50K,F,3,High School Degree,5/24/1991,Golden,Manual,Y
2788,Chester,Swanson,Beverly Hills,USA,3/5/1925,S,$130K - $150K,F,3,Partial College,11/13/1994,Bronze,Management,Y
2789,Patricia,Joyce,Metchosin,Canada,2/16/1979,S,$130K - $150K,F,1,Bachelors Degree,7/7/1991,Bronze,Professional,Y
2790,Jean,Myles,Mexico City,Mexico,2/2/1939,M,$30K - $50K,M,2,High School Degree,7/13/1991,Bronze,Skilled Manual,Y
2791,Thomas,Medina,Portland,USA,3/1/1914,M,$70K - $90K,F,5,Bachelors Degree,4/15/1990,Bronze,Management,Y
2792,Daniel,Salka,Redmond,USA,7/17/1969,S,$70K - $90K,M,0,Bachelors Degree,9/20/1991,Bronze,Professional,Y
2793,Elizabeth,Mason,Grossmont,USA,8/28/1926,S,$30K - $50K,M,3,Partial College,11/16/1993,Bronze,Manual,N
2794,Danielle,Jones,Lakewood,USA,6/10/1962,S,$30K - $50K,M,4,Partial College,9/26/1992,Normal,Management,Y
2795,Nattie,England,Los Angeles,USA,5/14/1915,M,$10K - $30K,M,3,Partial High School,7/14/1993,Normal,Skilled Manual,Y
2796,Dorothy,Warren,Vancouver,Canada,4/5/1911,M,$50K - $70K,F,3,Bachelors Degree,5/2/1993,Bronze,Professional,N
2797,Ruth,Morrow,Cliffside,Canada,12/22/1931,S,$30K - $50K,M,2,Partial College,1/27/1991,Bronze,Skilled Manual,N
2798,Tiffany,Pacheco,Oregon City,USA,11/12/1913,M,$30K - $50K,M,3,High School Degree,5/4/1993,Bronze,Manual,Y
2799,Gladys,Powell,Santa Monica,USA,5/10/1974,S,$90K - $110K,F,2,Partial College,10/26/1992,Bronze,Management,Y
2800,Nicole,Albrecht,Torrance,USA,9/2/1911,M,$30K - $50K,F,4,High School Degree,10/13/1990,Silver,Manual,Y
2801,Kay,Burch,San Francisco,USA,11/28/1943,S,$30K - $50K,M,3,Partial College,6/21/1990,Bronze,Professional,N
2802,Ritchie,Trimble,Santa Fe,Mexico,12/25/1942,M,$30K - $50K,F,5,Partial High School,7/4/1991,Golden,Manual,Y
2803,Elise,Mercer,Newton,Canada,3/28/1912,M,$10K - $30K,F,0,Partial High School,11/22/1990,Normal,Skilled Manual,N
2804,Sean,Hadlock,Royal Oak,Canada,10/11/1917,M,$30K - $50K,F,3,Partial High School,2/8/1991,Bronze,Skilled Manual,Y
2805,Ernest,Kiser,Bellingham,USA,6/20/1934,S,$110K - $130K,M,5,Bachelors Degree,6/27/1990,Bronze,Professional,Y
2806,Edward,Stemple,Edmonds,USA,2/3/1926,S,$10K - $30K,M,5,Partial High School,5/14/1993,Normal,Manual,N
2807,Glennita,Vezina,Metchosin,Canada,2/11/1945,M,$30K - $50K,F,1,Partial College,10/13/1990,Bronze,Management,N
2808,Bonnie,Pearl,Lebanon,USA,6/7/1974,M,$30K - $50K,M,1,High School Degree,3/26/1993,Bronze,Manual,Y
2809,Andrew,Bell,Lakewood,USA,12/7/1921,M,$90K - $110K,F,1,High School Degree,1/19/1993,Bronze,Professional,N
2810,Jeannie,Diehl,Newton,Canada,9/25/1930,M,$30K - $50K,M,1,High School Degree,7/2/1992,Bronze,Skilled Manual,N
2811,Paulette,Pantell,Novato,USA,5/26/1916,S,$90K - $110K,F,3,High School Degree,9/25/1993,Normal,Management,Y
2812,Sarah,Burriss,Redwood City,USA,11/14/1944,S,$30K - $50K,M,1,High School Degree,4/10/1991,Bronze,Manual,Y
2813,Brenda,Zagar,Kirkland,USA,10/21/1976,M,$10K - $30K,F,5,Partial High School,8/5/1991,Normal,Manual,Y
2814,Teresa,Bradshaw,Acapulco,Mexico,6/8/1921,S,$30K - $50K,M,4,High School Degree,11/18/1991,Bronze,Manual,Y
2815,Kenneth,Monninger,Walla Walla,USA,10/14/1955,M,$110K - $130K,F,2,High School Degree,2/10/1993,Bronze,Professional,Y
2816,Steven,McDonnell,Tlaxiaco,Mexico,11/4/1924,M,$110K - $130K,M,2,Partial High School,10/22/1993,Bronze,Management,Y
2817,Rose,Harshell,Glendale,USA,1/11/1930,S,$70K - $90K,F,4,Bachelors Degree,8/19/1994,Bronze,Professional,Y
2818,Bethe,Habern,Burbank,USA,7/22/1949,S,$130K - $150K,M,2,Graduate Degree,6/26/1992,Bronze,Professional,N
2819,Gary,Leske,Santa Cruz,USA,9/5/1963,S,$30K - $50K,M,5,High School Degree,3/6/1991,Golden,Skilled Manual,Y
2820,Debbie,Marinelli,Los Angeles,USA,11/13/1930,M,$110K - $130K,F,2,High School Degree,1/16/1994,Bronze,Professional,Y
2821,Richard,Aparisio,West Covina,USA,4/19/1979,M,$90K - $110K,F,1,Partial High School,5/16/1991,Bronze,Professional,N
2822,April,Gleason,Langley,Canada,10/24/1937,M,$70K - $90K,M,1,Bachelors Degree,12/27/1992,Bronze,Professional,Y
2823,Paige,Butler,San Diego,USA,7/28/1918,M,$130K - $150K,F,1,Graduate Degree,2/24/1991,Bronze,Professional,Y
2824,Fred,Smith,Edmonds,USA,7/22/1979,M,$30K - $50K,F,0,High School Degree,2/6/1992,Bronze,Manual,N
2825,Kenneth,Whittington,Beaverton,USA,9/16/1918,M,$10K - $30K,F,4,Partial High School,8/24/1993,Normal,Skilled Manual,Y
2826,Pasquale,Goldstein,San Andres,Mexico,6/15/1971,S,$10K - $30K,M,2,Partial High School,2/13/1993,Normal,Skilled Manual,Y
2827,Elizabeth,Dickerson,Burbank,USA,9/14/1919,S,$50K - $70K,F,3,Bachelors Degree,2/6/1992,Bronze,Management,N
2828,Hinda,Phiel,Bellflower,USA,12/26/1979,M,$30K - $50K,F,0,High School Degree,1/4/1991,Bronze,Skilled Manual,Y
2829,Marina,Erwin,Yakima,USA,2/28/1967,S,$30K - $50K,F,1,Partial High School,4/8/1994,Bronze,Skilled Manual,Y
2830,Rebecca,Ujdur,Glendale,USA,9/23/1956,S,$10K - $30K,M,4,Partial High School,4/18/1991,Normal,Skilled Manual,N
2831,Leman,Booms,Richmond,USA,10/27/1953,M,$50K - $70K,F,0,Bachelors Degree,2/7/1991,Silver,Management,Y
2832,Joe,Conroy,Lebanon,USA,6/14/1953,S,$10K - $30K,M,4,Partial High School,6/16/1993,Normal,Manual,N
2833,Stephanie,Wood,Newton,Canada,4/18/1921,S,$30K - $50K,F,0,High School Degree,4/21/1992,Bronze,Manual,N
2834,George,Blanchard,Newton,Canada,9/10/1914,M,$70K - $90K,M,3,Bachelors Degree,10/26/1992,Bronze,Management,Y
2835,Cheryl,Martin,Everett,USA,4/19/1940,M,$70K - $90K,F,1,Bachelors Degree,9/22/1992,Bronze,Management,Y
2836,Khristy,Richardson,San Carlos,USA,6/8/1951,M,$10K - $30K,F,2,Partial High School,4/3/1993,Normal,Skilled Manual,N
2837,Helen,Sorenson,Langford,Canada,6/12/1962,S,$10K - $30K,M,1,Partial High School,4/27/1992,Normal,Manual,N
2838,John,Wieser,Tixapan,Mexico,1/12/1972,S,$50K - $70K,M,1,Bachelors Degree,1/16/1992,Bronze,Professional,N
2839,Ariel,Netz,Redmond,USA,6/13/1915,S,$30K - $50K,M,0,High School Degree,2/21/1993,Bronze,Manual,Y
2840,Margaret,Hill,Newton,Canada,2/4/1938,S,$130K - $150K,M,2,Bachelors Degree,10/1/1992,Bronze,Professional,Y
2841,Wayne,Bucker,Haney,Canada,4/7/1921,S,$70K - $90K,M,0,Bachelors Degree,5/27/1992,Bronze,Professional,N
2842,James,Ure,Burbank,USA,6/19/1924,M,$10K - $30K,F,3,Partial High School,3/2/1992,Normal,Skilled Manual,N
2843,Stella,Luna,Anacortes,USA,8/26/1916,M,$70K - $90K,M,3,Graduate Degree,2/3/1994,Bronze,Professional,N
2844,Kay,Jones,Everett,USA,10/19/1950,M,$150K +,F,2,High School Degree,12/10/1991,Golden,Professional,Y
2845,Lela,Ard,Oak Bay,Canada,3/21/1976,S,$10K - $30K,F,3,Partial High School,12/11/1992,Bronze,Manual,Y
2846,Adrian,Torrez,Milwaukie,USA,3/3/1915,M,$50K - $70K,F,1,Bachelors Degree,8/18/1991,Bronze,Professional,Y
2847,Betty,Aragon,Concord,USA,3/14/1956,M,$90K - $110K,F,0,Bachelors Degree,5/17/1992,Silver,Management,Y
2848,Todd,Sweet,Glendale,USA,7/26/1918,S,$10K - $30K,F,4,Partial High School,9/6/1993,Normal,Manual,N
2849,Linda,Herrera,San Andres,Mexico,8/25/1978,M,$30K - $50K,F,3,High School Degree,11/25/1993,Golden,Manual,Y
2850,Zelah,Burror,Port Orchard,USA,9/14/1933,S,$10K - $30K,M,4,Partial High School,5/11/1992,Normal,Skilled Manual,N
2851,Joseph,Bagley,Burnaby,Canada,4/19/1941,S,$10K - $30K,M,1,Partial High School,12/5/1994,Normal,Skilled Manual,Y
2852,Elise,Arazia,Merida,Mexico,6/17/1927,M,$30K - $50K,M,0,High School Degree,4/10/1992,Golden,Skilled Manual,Y
2853,Larry,Gray,Concord,USA,2/17/1969,S,$30K - $50K,M,4,High School Degree,3/15/1994,Silver,Manual,N
2854,James,Smith,Sedro Woolley,USA,2/3/1929,M,$30K - $50K,F,0,High School Degree,3/21/1990,Bronze,Manual,Y
2855,Susan,Weidoff,Sooke,Canada,6/13/1916,S,$50K - $70K,M,3,High School Degree,11/23/1993,Normal,Manual,Y
2856,Stephen,Harbut,Woodburn,USA,10/2/1971,M,$130K - $150K,F,5,Graduate Degree,7/14/1993,Silver,Professional,Y
2857,Shae,Meuller,Burbank,USA,8/2/1917,M,$30K - $50K,M,1,High School Degree,9/9/1991,Bronze,Skilled Manual,Y
2858,Mark,Marchese,Burnaby,Canada,8/8/1956,M,$70K - $90K,F,3,Bachelors Degree,7/20/1990,Bronze,Management,Y
2859,Evelyn,Oechsle,San Jose,USA,7/12/1980,S,$130K - $150K,F,2,Partial High School,3/19/1993,Normal,Professional,N
2860,Dee,Thayer,Palo Alto,USA,6/2/1975,M,$110K - $130K,M,1,Bachelors Degree,1/6/1993,Bronze,Professional,Y
2861,Edward,Buss,Newport Beach,USA,6/1/1964,M,$30K - $50K,M,5,Partial College,6/20/1991,Golden,Professional,Y
2862,Ronald,Trexler,Orizaba,Mexico,11/16/1940,M,$50K - $70K,F,1,Bachelors Degree,1/9/1993,Bronze,Professional,Y
2863,Paul,Tato,Olympia,USA,5/14/1931,M,$70K - $90K,M,0,Bachelors Degree,6/4/1993,Bronze,Professional,Y
2864,Susan,Velasquez,Chula Vista,USA,9/6/1938,M,$110K - $130K,M,1,High School Degree,6/18/1991,Golden,Professional,Y
2865,Barbara,Prutch,Altadena,USA,3/16/1911,S,$110K - $130K,M,4,High School Degree,10/17/1993,Silver,Management,Y
2866,Jeff,Quinn,Altadena,USA,11/2/1968,S,$30K - $50K,F,2,High School Degree,11/27/1993,Bronze,Skilled Manual,N
2867,Gregory,Bullock,Berkeley,USA,3/5/1938,S,$10K - $30K,M,2,Partial High School,7/2/1993,Normal,Manual,N
2868,Alice,Archuletta,Tixapan,Mexico,1/26/1956,M,$130K - $150K,M,1,High School Degree,9/15/1990,Bronze,Professional,N
2869,Steven,Woods,Torrance,USA,5/24/1960,S,$10K - $30K,F,2,High School Degree,2/6/1993,Normal,Skilled Manual,Y
2870,Marie,Leadingham,Woodland Hills,USA,4/18/1965,S,$10K - $30K,M,3,Partial High School,1/21/1992,Normal,Skilled Manual,N
2871,Michelle,Beavers,Edmonds,USA,2/15/1971,S,$30K - $50K,M,4,Partial College,6/20/1993,Bronze,Management,N
2872,Michael,Yalotz,Anacortes,USA,6/11/1930,M,$30K - $50K,F,4,High School Degree,7/21/1992,Golden,Manual,Y
2873,Kathryn,Rowlez,Kirkland,USA,11/9/1978,S,$90K - $110K,M,4,High School Degree,8/26/1992,Silver,Professional,Y
2874,Genevieve,Montoya,Langford,Canada,9/26/1917,S,$30K - $50K,F,4,High School Degree,3/7/1993,Bronze,Skilled Manual,N
2875,Teresa,Chorbajian,Santa Monica,USA,4/13/1965,M,$50K - $70K,F,3,Bachelors Degree,8/16/1993,Silver,Management,Y
2876,Mahasti,Grant,San Gabriel,USA,1/12/1934,M,$70K - $90K,F,0,Graduate Degree,3/28/1991,Bronze,Professional,Y
2877,Mark,Whitley,Palo Alto,USA,9/8/1955,S,$70K - $90K,F,4,Bachelors Degree,7/23/1991,Bronze,Professional,Y
2878,William,Lindahl,Port Orchard,USA,5/23/1969,M,$30K - $50K,F,4,High School Degree,10/9/1991,Golden,Skilled Manual,Y
2879,Lynn,Montelongo,Downey,USA,9/1/1934,S,$130K - $150K,M,1,Graduate Degree,12/1/1992,Bronze,Management,Y
2880,Lucille,Spangenberg,Newton,Canada,10/18/1973,M,$30K - $50K,F,2,High School Degree,8/12/1993,Bronze,Manual,Y
2881,Ruth,Patridge,Lincoln Acres,USA,3/11/1964,M,$30K - $50K,F,3,High School Degree,7/10/1994,Golden,Manual,N
2882,Marina,Carlson,Lincoln Acres,USA,11/6/1925,S,$10K - $30K,M,2,Partial High School,5/17/1992,Normal,Manual,N
2883,Joan,Faucette,Shawnee,Canada,10/6/1927,M,$30K - $50K,F,0,High School Degree,7/2/1993,Silver,Manual,Y
2884,Eric,Thompson,San Jose,USA,5/24/1977,S,$30K - $50K,M,3,High School Degree,5/13/1992,Bronze,Manual,Y
2885,Lorence,Zastpil,Grossmont,USA,6/20/1943,S,$130K - $150K,F,3,Bachelors Degree,9/12/1994,Bronze,Professional,Y
2886,Cecilia,Grainey,Portland,USA,1/11/1979,M,$30K - $50K,F,3,High School Degree,2/13/1994,Bronze,Manual,Y
2887,Catherine,Hathcock,Burlingame,USA,9/15/1960,S,$10K - $30K,F,2,Partial High School,6/20/1993,Normal,Manual,N
2888,Joann,Hanas,La Mesa,USA,9/9/1951,S,$130K - $150K,M,2,Bachelors Degree,6/3/1990,Bronze,Professional,Y
2889,Mary,Jorgensen,Cliffside,Canada,4/15/1972,S,$50K - $70K,M,1,Bachelors Degree,1/20/1992,Bronze,Management,Y
2890,Shirley,Cavior,Beverly Hills,USA,9/3/1944,M,$30K - $50K,F,4,High School Degree,6/10/1991,Golden,Manual,Y
2891,Ursula,Cardenas,Langford,Canada,3/25/1966,S,$10K - $30K,F,5,Partial High School,6/3/1990,Normal,Manual,N
2892,Dennis,Manown,Shawnee,Canada,8/21/1967,M,$30K - $50K,F,5,Partial College,3/9/1993,Silver,Management,Y
2893,Greg,Slavin,Spring Valley,USA,4/26/1962,M,$70K - $90K,F,1,Partial High School,3/2/1991,Bronze,Professional,N
2894,Jennie,Reeves,Walla Walla,USA,8/10/1938,M,$10K - $30K,M,5,Partial High School,3/12/1993,Normal,Skilled Manual,Y
2895,Ernie,Peterson,Santa Cruz,USA,9/13/1935,M,$10K - $30K,M,1,Partial High School,4/12/1993,Normal,Skilled Manual,Y
2896,Kelly,Hayne,Port Orchard,USA,5/27/1935,S,$50K - $70K,F,5,Bachelors Degree,8/21/1991,Bronze,Professional,N
2897,Carolyn,Case,Issaquah,USA,3/4/1973,M,$70K - $90K,F,1,Bachelors Degree,3/15/1994,Bronze,Professional,Y
2898,Michelle,Noble,Royal Oak,Canada,8/23/1966,M,$110K - $130K,M,3,Partial High School,11/3/1990,Golden,Professional,Y
2899,Susan,Zehner,San Diego,USA,7/4/1942,M,$130K - $150K,F,2,High School Degree,10/27/1991,Bronze,Professional,Y
2900,Chellie,Nolan,Santa Monica,USA,9/20/1954,M,$30K - $50K,F,3,Partial College,6/8/1991,Golden,Skilled Manual,Y
2901,Lona,Beard,Tixapan,Mexico,12/10/1946,S,$110K - $130K,M,5,High School Degree,2/4/1991,Bronze,Professional,Y
2902,Liliana,Mitchell,Metchosin,Canada,4/26/1944,S,$30K - $50K,M,2,High School Degree,5/13/1994,Bronze,Manual,N
2903,M.,Sikes,Grossmont,USA,8/28/1957,S,$130K - $150K,M,1,Partial High School,3/6/1990,Silver,Professional,Y
2904,Barbara,Gramstoff,Haney,Canada,5/19/1980,S,$110K - $130K,M,4,Partial High School,3/24/1994,Bronze,Professional,Y
2905,Justin,Mulder,Port Orchard,USA,7/22/1963,M,$50K - $70K,M,1,Partial High School,9/23/1994,Bronze,Manual,Y
2906,Natalie,Zuerner,Coronado,USA,8/7/1967,M,$10K - $30K,M,4,Partial High School,7/26/1990,Normal,Skilled Manual,N
2907,Danny,Turpin,Kirkland,USA,11/13/1959,S,$30K - $50K,F,3,Partial High School,6/27/1992,Bronze,Manual,N
2908,Janeen,Broxton,Milwaukie,USA,2/7/1922,M,$30K - $50K,M,4,High School Degree,5/6/1993,Bronze,Manual,N
2909,Jane,Gonzalez,Edmonds,USA,5/9/1949,M,$50K - $70K,M,5,Bachelors Degree,5/7/1994,Golden,Management,Y
2910,Tran,McGrew,Ballard,USA,8/1/1969,M,$10K - $30K,M,1,Partial High School,12/15/1994,Normal,Skilled Manual,N
2911,Katrina,Williams,Santa Fe,Mexico,6/2/1928,S,$30K - $50K,M,5,Bachelors Degree,4/9/1991,Bronze,Professional,N
2912,Staci,Colla,Oakland,USA,10/13/1960,S,$90K - $110K,F,3,Bachelors Degree,5/15/1991,Bronze,Professional,N
2913,Jean,Bell,Pomona,USA,8/25/1972,M,$50K - $70K,F,1,Bachelors Degree,10/18/1992,Silver,Professional,Y
2914,Elydia,Rayner,Burien,USA,9/17/1967,S,$70K - $90K,M,3,High School Degree,4/3/1990,Bronze,Professional,N
2915,Tressa,Jameson,West Covina,USA,12/12/1963,M,$130K - $150K,M,0,Partial High School,11/25/1992,Bronze,Professional,Y
2916,Claudia,Barger,Salem,USA,3/9/1949,M,$30K - $50K,M,5,High School Degree,2/3/1991,Bronze,Manual,N
2917,Ken,Sparkman,Everett,USA,10/10/1921,M,$10K - $30K,M,2,Partial High School,10/23/1992,Normal,Manual,N
2918,Kamela,Contreras,Puyallup,USA,10/22/1951,S,$10K - $30K,F,3,Partial High School,2/14/1993,Normal,Manual,N
2919,Harold,Shepherd,Tixapan,Mexico,3/5/1938,M,$90K - $110K,M,1,Partial High School,7/4/1991,Bronze,Professional,Y
2920,Lily,Bassett,Cliffside,Canada,7/21/1923,M,$30K - $50K,F,2,Partial College,3/5/1992,Bronze,Professional,Y
2921,Grace,McLaughlin,Spokane,USA,10/1/1954,S,$30K - $50K,F,4,High School Degree,5/1/1990,Bronze,Manual,Y
2922,Billy,Duran,Seattle,USA,11/22/1932,M,$110K - $130K,M,1,High School Degree,2/12/1994,Bronze,Professional,Y
2923,Francis,Bradshaw,Renton,USA,10/26/1956,M,$30K - $50K,M,3,Partial College,9/11/1993,Golden,Professional,N
2924,Tammy,Schwairy,Bremerton,USA,8/16/1951,S,$30K - $50K,M,5,Partial College,10/12/1991,Bronze,Manual,N
2925,Heidi,Browne,Milwaukie,USA,9/15/1940,S,$30K - $50K,M,0,Partial College,6/10/1994,Bronze,Skilled Manual,N
2926,Linda,Blaine,Tlaxiaco,Mexico,8/6/1922,M,$10K - $30K,F,0,Partial High School,2/26/1992,Normal,Manual,N
2927,Mary,Hayes,Bellflower,USA,5/14/1925,M,$30K - $50K,M,4,High School Degree,7/21/1992,Golden,Manual,Y
2928,Mary,Tate,Kirkland,USA,6/23/1920,M,$10K - $30K,M,1,Partial High School,7/8/1994,Normal,Skilled Manual,N
2929,Dianne,Bagno,San Diego,USA,11/5/1963,S,$70K - $90K,M,4,Bachelors Degree,6/24/1992,Bronze,Professional,N
2930,Everett,Wallace,San Diego,USA,9/19/1950,S,$70K - $90K,F,5,Partial High School,7/6/1993,Bronze,Professional,N
2931,W.,Winsor,Langford,Canada,11/21/1920,S,$10K - $30K,F,5,High School Degree,2/9/1993,Normal,Skilled Manual,N
2932,Don,Barile,Berkeley,USA,9/16/1938,S,$10K - $30K,F,4,Partial High School,2/11/1993,Normal,Skilled Manual,N
2933,Richard,Belding,Imperial Beach,USA,2/14/1942,S,$90K - $110K,F,1,Partial High School,11/12/1991,Bronze,Professional,Y
2934,Kamal,Hathi,Redmond,USA,5/11/1914,M,$10K - $30K,M,1,Partial High School,10/27/1990,Normal,Skilled Manual,Y
2935,Cleo,Tatman,Santa Cruz,USA,5/18/1933,S,$70K - $90K,M,2,High School Degree,12/15/1991,Bronze,Professional,Y
2936,Philip,Hawley,Coronado,USA,6/4/1950,S,$70K - $90K,F,3,Bachelors Degree,5/27/1994,Bronze,Professional,N
2937,Howard,Reetz,Royal Oak,Canada,9/19/1956,M,$70K - $90K,M,3,Bachelors Degree,3/21/1993,Golden,Professional,Y
2938,Charles,Petersen,Daly City,USA,3/26/1953,M,$90K - $110K,M,2,Bachelors Degree,11/13/1991,Bronze,Professional,Y
2939,Patricia,Spirek,Oak Bay,Canada,2/11/1951,M,$70K - $90K,M,0,Bachelors Degree,3/8/1992,Golden,Management,Y
2940,Mary,Carrillo,Langford,Canada,8/26/1978,M,$50K - $70K,M,3,Bachelors Degree,9/20/1990,Silver,Professional,Y
2941,Norene,Hayes,Lemon Grove,USA,7/6/1941,S,$70K - $90K,M,0,Bachelors Degree,2/15/1990,Bronze,Professional,Y
2942,Charles,Stanley,Olympia,USA,3/21/1955,S,$30K - $50K,F,3,High School Degree,8/15/1993,Bronze,Manual,N
2943,Roberta,Freese,Oakland,USA,8/27/1920,S,$50K - $70K,M,2,Bachelors Degree,1/18/1991,Bronze,Professional,N
2944,Jennifer,Norick,Burien,USA,8/16/1959,M,$50K - $70K,M,2,Bachelors Degree,9/2/1992,Bronze,Professional,Y
2945,Terry,Brunie,N. Vancouver,Canada,7/12/1952,S,$50K - $70K,F,3,Bachelors Degree,7/26/1993,Bronze,Professional,N
2946,Margaret,McCarthy,N. Vancouver,Canada,4/7/1913,S,$110K - $130K,M,2,Bachelors Degree,5/6/1991,Bronze,Professional,Y
2947,Andrew,Stewart,Tacoma,USA,3/9/1955,M,$70K - $90K,F,1,High School Degree,8/6/1993,Normal,Professional,Y
2948,Nina,Medina,Concord,USA,9/1/1935,S,$30K - $50K,M,3,High School Degree,7/16/1991,Bronze,Manual,Y
2949,Henrietta,Simmons,Metchosin,Canada,12/7/1913,S,$30K - $50K,F,4,Partial College,7/5/1992,Bronze,Clerical,N
2950,Felicia,Larsen,Tlaxiaco,Mexico,8/26/1949,M,$50K - $70K,F,2,High School Degree,3/16/1993,Silver,Manual,Y
2951,Brad,McWherter,Chula Vista,USA,2/19/1918,M,$30K - $50K,F,3,High School Degree,4/25/1991,Silver,Manual,Y
2952,Edward,Gilliam,Yakima,USA,2/13/1979,S,$30K - $50K,F,1,High School Degree,4/8/1992,Bronze,Manual,Y
2953,Linda,Springs,Renton,USA,12/26/1947,M,$70K - $90K,M,1,Partial High School,2/10/1991,Bronze,Professional,N
2954,Bryan,Kelley,Guadalajara,Mexico,6/14/1918,S,$90K - $110K,F,3,Graduate Degree,4/15/1994,Bronze,Professional,Y
2955,Robert,Stafford,Newport Beach,USA,12/24/1948,S,$10K - $30K,F,0,Partial High School,6/19/1993,Normal,Skilled Manual,Y
2956,Glenna,Archilla,Woodland Hills,USA,3/8/1937,M,$110K - $130K,F,1,High School Degree,9/1/1993,Bronze,Professional,Y
2957,Eleanor,Terrazas,Arcadia,USA,11/13/1932,S,$150K +,M,3,Bachelors Degree,9/21/1991,Silver,Professional,Y
2958,Nancy,Cunningham,El Cajon,USA,3/25/1978,M,$50K - $70K,M,1,Bachelors Degree,9/4/1993,Bronze,Professional,N
2959,George,Stone,San Andres,Mexico,4/28/1975,S,$70K - $90K,F,4,Bachelors Degree,10/4/1993,Bronze,Professional,Y
2960,Linda,Hibbits,Fremont,USA,4/26/1918,S,$50K - $70K,M,2,Bachelors Degree,3/13/1990,Silver,Management,N
2961,Yvonne,Muniz,Downey,USA,2/3/1955,S,$30K - $50K,F,4,High School Degree,11/21/1992,Silver,Skilled Manual,Y
2962,Pauline,Gramm,Torrance,USA,4/11/1936,S,$30K - $50K,M,2,Partial College,9/9/1993,Normal,Skilled Manual,N
2963,Dora,Whittington,Downey,USA,2/19/1912,S,$90K - $110K,M,4,Graduate Degree,8/6/1993,Bronze,Management,N
2964,Betti,Smith,Issaquah,USA,4/8/1924,M,$30K - $50K,F,0,High School Degree,3/14/1993,Bronze,Manual,Y
2965,John,Young,Bellingham,USA,4/12/1934,M,$30K - $50K,F,4,Partial High School,3/11/1993,Silver,Manual,Y
2966,Christine,Jenning,Tacoma,USA,7/2/1976,S,$50K - $70K,F,2,High School Degree,7/19/1991,Golden,Skilled Manual,N
2967,Harold,Stout,Metchosin,Canada,12/4/1919,S,$30K - $50K,M,1,Partial High School,4/13/1992,Bronze,Skilled Manual,N
2968,Barbara,Gambrel,Lebanon,USA,9/22/1942,S,$30K - $50K,M,5,High School Degree,2/20/1991,Bronze,Skilled Manual,N
2969,Korri,Shipley,Lakewood,USA,10/25/1925,S,$10K - $30K,M,1,Partial High School,7/19/1991,Normal,Skilled Manual,N
2970,Barbara,Cleary,El Cajon,USA,4/21/1940,M,$10K - $30K,M,3,Partial High School,8/15/1993,Normal,Manual,Y
2971,Roberta,Sellers,Novato,USA,3/17/1920,M,$30K - $50K,F,4,Partial College,6/17/1991,Golden,Clerical,Y
2972,Janis,Arnone,Redwood City,USA,5/10/1954,S,$70K - $90K,M,4,Bachelors Degree,5/23/1992,Bronze,Management,N
2973,Wendy,Griffin,Kirkland,USA,3/20/1927,S,$50K - $70K,M,5,Bachelors Degree,5/24/1993,Bronze,Professional,N
2974,Lorraine,Ardell,Acapulco,Mexico,6/12/1947,M,$30K - $50K,M,1,High School Degree,1/4/1992,Bronze,Skilled Manual,N
2975,Peter,Owen,National City,USA,3/13/1976,M,$70K - $90K,F,2,Bachelors Degree,10/2/1990,Bronze,Professional,N
2976,Brenda,Sluder,Newport Beach,USA,10/8/1950,M,$30K - $50K,M,4,High School Degree,11/8/1994,Bronze,Skilled Manual,Y
2977,Chad,Hanson,Los Angeles,USA,5/9/1950,S,$110K - $130K,M,4,Partial High School,5/10/1991,Bronze,Professional,Y
2978,Phil,Buerger,Marysville,USA,6/26/1975,S,$30K - $50K,F,1,Bachelors Degree,10/25/1992,Bronze,Professional,Y
2979,Diane,Chaffin,Port Hammond,Canada,1/4/1913,M,$130K - $150K,F,4,Bachelors Degree,8/3/1991,Bronze,Professional,Y
2980,Connie,Preece,Daly City,USA,11/17/1957,M,$30K - $50K,F,4,High School Degree,11/9/1993,Golden,Manual,Y
2981,Lynn,Azar,Yakima,USA,8/18/1929,M,$110K - $130K,F,1,Bachelors Degree,8/2/1990,Bronze,Professional,Y
2982,Bambi,Lyles,Spring Valley,USA,10/15/1971,M,$10K - $30K,M,2,Partial High School,10/19/1991,Normal,Skilled Manual,Y
2983,Donald,Brown,Berkeley,USA,11/14/1946,M,$50K - $70K,F,5,Bachelors Degree,5/10/1994,Bronze,Professional,Y
2984,Filemon,Whitaker,Guadalajara,Mexico,4/2/1931,M,$130K - $150K,F,2,High School Degree,1/26/1991,Silver,Professional,Y
2985,Marcella,Peters,Ladner,Canada,3/2/1946,M,$30K - $50K,F,3,Partial High School,3/22/1993,Bronze,Manual,N
2986,Joanne,Woodruff,Camacho,Mexico,4/23/1924,S,$50K - $70K,M,4,High School Degree,12/5/1992,Silver,Skilled Manual,Y
